Probability,Class
0.009738879,A
0.022089966,B
0.011505526,C
0.021539167,D
0.0025825193,E
0.0037130197,G
0.007565954,H
0.0033121742,I
0.025536215,J
0.009287601,K
0.013425753,L
0.005610755,M
0.86409247,PoseBad
