Probability,Class
0.0026746027,A
0.001736266,B
0.010514838,C
0.00049471966,D
0.023651145,E
0.0044370284,G
0.015061964,H
0.004160879,I
0.07250549,J
0.0063520414,K
0.04629696,L
0.0026858826,M
0.8094282,PoseBad
