Probability,Class
0.0013596959,A
0.008581656,B
0.0003570597,C
0.0002912453,D
0.00601385,E
0.004976776,G
0.0011890356,H
0.011444631,I
0.017644346,J
0.00081149937,K
0.00068590645,L
0.00030548102,M
0.9463389,PoseBad
