Probability,Class
0.0034157543,A
0.0034751047,B
0.00035774783,C
0.0002008724,D
0.002123673,E
0.008126788,G
0.0015521477,H
0.003060213,I
0.0020256047,J
0.000616637,K
0.0023573088,L
0.0010870348,M
0.9716011,PoseBad
