Probability,Class
0.0012014445,A
0.0044265394,B
0.011898741,C
0.005183496,D
0.0018454109,E
0.0022451195,G
0.010794219,H
0.017683005,I
0.03842942,J
0.005579095,K
0.03407224,L
0.3131626,M
0.55347866,PoseBad
