Probability,Class
0.02184112,A
0.0016353595,B
0.0015402896,C
0.003808387,D
0.0048651816,E
0.22454216,G
0.0029565056,H
0.003553033,I
0.026513752,J
0.024912497,K
0.0014938704,L
0.0031542045,M
0.6791836,PoseBad
