Probability,Class
0.008325319,A
0.028008489,B
0.0014749313,C
0.0022287413,D
0.0060810084,E
0.011232671,G
0.005408607,H
0.0014356992,I
0.00022081715,J
0.003926363,K
0.0012786182,L
0.0024872606,M
0.92789155,PoseBad
