Probability,Class
1.8545352e-05,A
3.384597e-05,B
0.00010587316,C
7.4714144e-06,D
8.142286e-05,E
0.0002637326,G
0.0033012808,H
0.00012592968,I
8.626483e-05,J
8.71076e-06,K
5.9655085e-06,L
2.3915709e-05,M
0.995937,PoseBad
