Probability,Class
0.99925846,A
0.00011934422,B
3.0312149e-05,C
0.0001026481,D
1.9789382e-05,E
3.9696835e-05,G
2.7922437e-05,H
1.9839097e-05,I
4.2574196e-05,J
0.00014387701,K
1.3570349e-05,L
1.4895772e-05,M
0.00016707224,PoseBad
