Probability,Class
0.002222753,A
0.023951976,B
0.038196467,C
0.00044422213,D
0.018122183,E
0.12742038,G
0.018704595,H
0.019567793,I
0.022781858,J
0.014806925,K
0.0035409755,L
0.013575177,M
0.69666463,PoseBad
