Probability,Class
0.0073017874,A
0.17025262,B
0.0024206245,C
0.004223241,D
0.002291903,E
0.0067977794,G
0.0044118157,H
0.0078133205,I
0.002891978,J
0.030633273,K
0.036773004,L
0.09778275,M
0.62640595,PoseBad
