Probability,Class
0.06462272,A
0.0011876052,B
0.024356145,C
0.145672,D
0.019022724,E
0.0023814521,G
0.053157523,H
0.014643333,I
0.4933155,J
0.017451663,K
0.008408806,L
0.0008177328,M
0.15496285,PoseBad
