Probability,Class
0.9993881,A
0.00011230978,B
3.2067284e-05,C
8.011345e-05,D
1.5748488e-05,E
2.5330686e-05,G
2.0845477e-05,H
1.32503055e-05,I
3.1274034e-05,J
0.000119771794,K
1.25507495e-05,L
1.1916424e-05,M
0.00013673726,PoseBad
