Probability,Class
0.0148749305,A
0.015272099,B
0.024667382,C
0.0040705833,D
0.020812346,E
0.019676594,G
0.061007556,H
0.02881705,I
0.2804841,J
0.033306155,K
0.015878107,L
0.0057612746,M
0.47537187,PoseBad
