Probability,Class
0.038332865,A
0.002303635,B
0.00491257,C
0.00856103,D
0.017968286,E
0.1207642,G
0.003683502,H
0.022150768,I
0.02827857,J
0.08630758,K
0.0038732074,L
0.0028973967,M
0.65996635,PoseBad
