Probability,Class
0.0010629115,A
0.00035102668,B
0.0002975651,C
0.0024608085,D
0.003641969,E
0.00032150594,G
0.00069939304,H
0.0003523737,I
0.0013908203,J
0.0004977421,K
0.0013342085,L
0.000681908,M
0.98690784,PoseBad
