Probability,Class
0.0014784146,A
0.0010315044,B
8.6498774e-05,C
0.0005840881,D
0.0014068016,E
0.010394593,G
6.877677e-05,H
0.00092861656,I
0.00042782,J
0.00083426974,K
0.0011788822,L
0.0005223854,M
0.9810574,PoseBad
