Probability,Class
0.0004941174,A
0.00087278476,B
1.0720038e-05,C
6.337855e-05,D
3.8675313e-05,E
0.00016735634,G
9.535577e-05,H
8.677854e-05,I
0.00016390212,J
4.097545e-05,K
5.892061e-06,L
0.0011729038,M
0.9967872,PoseBad
