Probability,Class
0.15185095,A
0.017109493,B
0.09235706,C
0.02522517,D
0.082151815,E
0.09078404,G
0.10306262,H
0.059378337,I
0.19283034,J
0.040033665,K
0.034183025,L
0.076352246,M
0.03468119,PoseBad
