Probability,Class
0.003795745,A
0.0030512745,B
0.46206552,C
0.022939755,D
0.011170743,E
0.0076582907,G
0.12849756,H
0.19819121,I
0.04238896,J
0.06332375,K
0.043195993,L
0.008906749,M
0.0048144613,PoseBad
