Probability,Class
0.02086292,A
0.042248253,B
0.002677979,C
0.008655614,D
0.0075097797,E
0.049356177,G
0.009365807,H
0.031774662,I
0.006035722,J
0.044800557,K
0.030264223,L
0.040488005,M
0.7059604,PoseBad
