Probability,Class
0.99917275,A
5.9115067e-05,B
2.2478436e-05,C
6.436198e-05,D
1.4636696e-05,E
2.9984556e-05,G
2.3428798e-05,H
2.1606254e-05,I
3.1956435e-05,J
0.000112271984,K
6.089101e-06,L
6.0786515e-06,M
0.00043526516,PoseBad
