Probability,Class
0.00040755287,A
1.1832226e-05,B
4.0164952e-05,C
4.353051e-05,D
2.4275398e-05,E
7.9594596e-05,G
6.8927344e-05,H
1.35036025e-05,I
8.297593e-06,J
1.9438623e-05,K
2.8333894e-05,L
4.107421e-05,M
0.99921346,PoseBad
