Probability,Class
0.00069173955,A
0.0039257873,B
0.00090207893,C
0.00015610043,D
0.0005962147,E
0.0034937274,G
0.00067731837,H
0.0009547335,I
0.00015502486,J
0.00026280736,K
3.0484372e-05,L
0.00072386535,M
0.98743004,PoseBad
