Probability,Class
0.0004789668,A
0.0006009251,B
0.0005247779,C
0.0009260606,D
0.00038150142,E
0.01836708,G
0.0026777775,H
0.0028354835,I
0.0003153217,J
0.00081155414,K
3.0347042e-06,L
0.001395604,M
0.9706819,PoseBad
