Probability,Class
0.0011739252,A
0.05414479,B
0.0007918969,C
0.0060161403,D
0.00082796946,E
0.0014333008,G
0.004911378,H
0.00018403823,I
0.0010926749,J
0.0016797576,K
0.0018020472,L
0.0016685997,M
0.9242735,PoseBad
