Probability,Class
0.0008233669,A
0.00044322148,B
0.001162739,C
0.0015018905,D
0.0019097008,E
0.0035163367,G
0.97425544,H
0.0006010751,I
0.005324172,J
0.001858968,K
0.00021787338,L
0.003966638,M
0.0044187177,PoseBad
