Probability,Class
0.012209009,A
0.01274518,B
0.05418674,C
0.0016345886,D
0.596489,E
0.105254196,G
0.019809034,H
0.0073025217,I
0.03082733,J
0.054559216,K
0.03154621,L
0.005735169,M
0.067701824,PoseBad
