Probability,Class
0.00733516,A
0.008056631,B
0.0043727597,C
0.014498929,D
0.00073349394,E
0.012914278,G
0.0040809964,H
0.014963953,I
0.0004066567,J
0.00162506,K
0.0010579088,L
0.00092478056,M
0.9290294,PoseBad
