Probability,Class
0.0118653625,A
0.00078648794,B
0.0017189169,C
0.0023871614,D
0.007986041,E
0.093875535,G
0.008278581,H
0.0019961314,I
0.0113402065,J
0.0057396768,K
0.0015390406,L
0.0011902247,M
0.8512966,PoseBad
