Probability,Class
0.0008210802,A
0.0023081708,B
0.0001855236,C
5.754169e-05,D
0.00043302705,E
0.00016799883,G
0.00033190666,H
6.933423e-05,I
0.00010050983,J
0.00023134741,K
0.00056430587,L
7.6009084e-05,M
0.99465334,PoseBad
