Probability,Class
0.005592021,A
0.0016931924,B
0.022966597,C
0.0046903137,D
0.015511645,E
0.26105902,G
0.3400169,H
0.011439556,I
0.00015992121,J
0.18009885,K
0.011330014,L
0.004382245,M
0.14105979,PoseBad
