Probability,Class
0.009329083,A
0.0019387208,B
0.005995697,C
0.0069605443,D
0.016221905,E
0.0012836411,G
0.041974954,H
0.006690198,I
0.008556416,J
0.033843663,K
0.0012935621,L
0.001656696,M
0.86425483,PoseBad
