Probability,Class
0.020817732,A
0.052043416,B
0.0004855446,C
0.0017020917,D
0.00041723507,E
0.005155523,G
0.00040009478,H
0.0012952252,I
0.0014803332,J
0.0009536267,K
0.0014239912,L
0.0016260768,M
0.91219914,PoseBad
