Probability,Class
0.016403235,A
0.0018303355,B
0.00019746802,C
0.0068183993,D
0.010486328,E
0.00013064094,G
0.003169358,H
0.0004300169,I
0.008380418,J
0.0060481885,K
0.00034693157,L
8.9382804e-05,M
0.94566923,PoseBad
