Probability,Class
0.041614413,A
0.028579934,B
0.112845555,C
0.30395386,D
0.0050475164,E
0.009028512,G
0.04178714,H
0.05044152,I
0.03520114,J
0.3305236,K
0.019412685,L
0.02099809,M
0.00056598196,PoseBad
