Probability,Class
0.0022542258,A
0.013712138,B
0.019656938,C
0.06558999,D
0.011079862,E
0.0026760828,G
0.07072001,H
0.20469959,I
0.03626287,J
0.530055,K
0.028117737,L
0.008784434,M
0.006391184,PoseBad
