Probability,Class
0.0018952173,A
0.028456135,B
0.0086750435,C
0.012048929,D
0.015229266,E
0.1693524,G
0.0036888344,H
0.0038476866,I
0.0022929376,J
0.0262334,K
0.011773577,L
0.0027420125,M
0.71376455,PoseBad
