Probability,Class
0.061358865,A
0.066054426,B
0.007395969,C
0.0104498975,D
0.0057333596,E
0.17632502,G
0.05151227,H
0.006879307,I
0.15558186,J
0.005022814,K
0.12821421,L
0.0031635817,M
0.32230842,PoseBad
