Probability,Class
0.050419196,A
0.01168653,B
0.0087548755,C
0.0057812217,D
0.13907823,E
0.09307319,G
0.0019819757,H
0.009552139,I
0.0060877292,J
0.0047338,K
0.07125834,L
0.01449548,M
0.5830973,PoseBad
