Probability,Class
0.0010105269,A
0.00042335317,B
0.0005722374,C
0.00019650909,D
0.00049421843,E
0.0019493198,G
0.001205381,H
0.0008785782,I
0.0005643996,J
0.0002793666,K
0.00056338613,L
0.00018992879,M
0.9916727,PoseBad
