Probability,Class
0.00067006645,A
0.0030944832,B
0.00029768434,C
0.00027782528,D
0.0007922382,E
0.0076256744,G
0.019678444,H
0.0032717532,I
0.00077756506,J
0.0038449226,K
0.0021194248,L
0.005061312,M
0.9524887,PoseBad
