Probability,Class
0.19609912,A
0.0035814461,B
0.009008727,C
0.08029998,D
0.007734553,E
0.0040859524,G
0.0437643,H
0.03125415,I
0.22435673,J
0.041013442,K
0.008060325,L
0.0161985,M
0.33454266,PoseBad
