Probability,Class
0.00019587927,A
3.9575512e-05,B
9.014219e-06,C
1.1659683e-05,D
1.2092027e-05,E
0.0008047004,G
0.00059487665,H
5.4243796e-05,I
1.361331e-05,J
0.00024686762,K
4.3263464e-07,L
1.2500451e-05,M
0.9980045,PoseBad
