Probability,Class
0.0033682254,A
0.0022299925,B
0.06312488,C
0.00858305,D
0.012619357,E
0.0034522829,G
0.186006,H
0.01256593,I
0.017087338,J
0.004176306,K
0.01638621,L
0.001541046,M
0.66885936,PoseBad
