Probability,Class
0.00525986,A
0.03275775,B
0.06355022,C
0.003460822,D
0.3061292,E
0.036534052,G
0.019889295,H
0.009400777,I
0.27108213,J
0.003582822,K
0.23657584,L
0.0026501988,M
0.009127072,PoseBad
