Probability,Class
5.8240978e-05,A
0.00019904882,B
0.00072186784,C
0.00020220538,D
0.00024413616,E
0.0037223003,G
0.99022514,H
0.00012511078,I
0.0010931548,J
0.0008107719,K
0.000484434,L
0.0005804364,M
0.001533137,PoseBad
