Probability,Class
0.004097628,A
0.0016213937,B
0.011648646,C
0.005696048,D
0.0052577592,E
0.15720537,G
0.061466433,H
0.0072160633,I
0.00025670562,J
0.013614622,K
0.0021225195,L
0.0070308633,M
0.72276586,PoseBad
