Probability,Class
0.02062719,A
0.4665201,B
0.0007952202,C
0.005096661,D
0.0011781382,E
0.012231566,G
0.0058547854,H
0.0115703,I
0.0015920307,J
0.00073467824,K
0.00037259457,L
0.009702865,M
0.46372384,PoseBad
