Probability,Class
0.00174547,A
0.29353046,B
0.0076288814,C
0.007207656,D
9.763491e-05,E
0.009592854,G
0.010851669,H
0.004393896,I
0.02982069,J
0.016808366,K
0.0061910767,L
0.04103504,M
0.5710963,PoseBad
