Probability,Class
0.0012457225,A
0.2540624,B
0.001827289,C
0.0005594979,D
0.010302727,E
0.0033154925,G
0.006603395,H
0.019205615,I
0.010561619,J
0.004989912,K
0.050943162,L
0.043264844,M
0.59311825,PoseBad
