Probability,Class
0.02631359,A
0.03558404,B
0.0013576291,C
0.0023847523,D
0.008031779,E
0.008113174,G
0.0025689155,H
0.0051397644,I
0.005645861,J
0.00223154,K
0.0020431296,L
0.0047922903,M
0.8957935,PoseBad
