Probability,Class
0.0003063112,A
0.00065858715,B
0.0029713812,C
0.0011523729,D
0.9602582,E
0.0017844641,G
0.0030756493,H
0.00868338,I
0.01165711,J
0.0007336722,K
0.007848008,L
0.0004138673,M
0.0004569777,PoseBad
