Probability,Class
0.0020369824,A
0.004025688,B
0.0006957075,C
0.00022902376,D
0.0011125006,E
0.009607821,G
0.0036032577,H
0.0011025583,I
0.022613868,J
0.004854707,K
0.0049075736,L
0.0011067142,M
0.94410354,PoseBad
