Probability,Class
0.018198276,A
0.002895428,B
0.010164268,C
0.10677118,D
0.24162339,E
0.21283531,G
0.02690072,H
0.14000493,I
0.013204743,J
0.031744182,K
0.012743378,L
0.1608946,M
0.022019664,PoseBad
