Probability,Class
0.00011757143,A
0.00051576976,B
0.0015933894,C
0.00035259104,D
0.00044561972,E
0.006768289,G
0.97743076,H
0.00017660388,I
0.001676164,J
0.0010677584,K
0.0012502536,L
0.001875512,M
0.0067297127,PoseBad
