Probability,Class
0.0065104323,A
0.00936063,B
0.00018296347,C
0.0010474818,D
0.002186386,E
0.000991049,G
0.00029914448,H
0.00039377302,I
0.002878391,J
0.0041707396,K
0.0007040372,L
0.000100499725,M
0.9711745,PoseBad
