Probability,Class
0.009046975,A
0.0109578585,B
0.00363335,C
0.020756966,D
0.0059974953,E
0.002576334,G
0.07198172,H
0.0032536883,I
0.0044099274,J
0.001659551,K
0.0021155593,L
0.00313884,M
0.8604717,PoseBad
