Probability,Class
0.0006571027,A
0.0075656986,B
0.0009936187,C
0.00452051,D
0.00062329246,E
0.0015358839,G
0.0056971586,H
0.0012071058,I
0.00028583242,J
0.00028665,K
0.0015468703,L
0.001104836,M
0.9739754,PoseBad
