Probability,Class
0.002701604,A
0.007794318,B
0.0011746266,C
0.0027422695,D
0.0032809558,E
0.0033879275,G
0.0128220245,H
0.0010831142,I
0.0004540566,J
0.0032808792,K
0.0010388335,L
0.0012831485,M
0.9589562,PoseBad
