Probability,Class
0.0049173012,A
0.042953964,B
0.07548329,C
0.03876351,D
0.028703416,E
0.3287106,G
0.0062403623,H
0.061619382,I
0.004308664,J
0.042262536,K
0.10168595,L
0.028487729,M
0.23586328,PoseBad
