Probability,Class
0.0030194016,A
0.0028271656,B
0.0017080888,C
0.016229458,D
0.0030152965,E
0.0015354675,G
0.0051721185,H
0.002640132,I
0.07825352,J
0.0019577276,K
0.005302468,L
0.0011029366,M
0.8772362,PoseBad
