Probability,Class
0.005483869,A
0.0009685015,B
0.0022195303,C
0.0037126385,D
0.114886634,E
0.015454656,G
0.017949065,H
0.00514366,I
0.007169263,J
0.03295613,K
0.004433867,L
0.00062026375,M
0.78900194,PoseBad
