Probability,Class
0.040943395,A
0.11059595,B
0.008293438,C
0.024399797,D
0.0075742477,E
0.08100363,G
0.12427077,H
0.011964721,I
0.21000415,J
0.0040085465,K
0.14022067,L
0.008699235,M
0.2280214,PoseBad
